Supervised (ImageNet),Temporal 60 s (movies),Temporal 10 s (movies),Temporal 1 s (movies),Temporal 5 min (movies),CMC (movies),random,CMC (ImageNet)
0.6152537295554938,-0.0742983880002126,0.08188397075928094,-0.10034134857650179,-0.07076651180234433,0.25527072830052977,0.06589702343614473,-0.15483486341251212
0.09334774460358301,0.0014345447691546664,0.11834055474808537,0.08061528429475265,0.4215531330488513,-0.15518336901813434,0.0937868671544038,0.08494561513813395
-0.05530607449718286,0.14971716403847135,0.16329225412709958,-0.10222521992289083,-0.16774692019320858,0.0652953869969294,0.2767465046055947,-0.03209741694160946
0.03749171637410198,-0.1642317132536925,-0.2766793892830321,-0.1603916745498403,-0.0653751122165468,0.41647725811292274,-0.025498573194396162,-0.22512621336107122
-0.1358131781839655,0.2609951539177326,-0.0803647782308641,-0.2742619188838259,-0.17256790436455702,0.11194462448718187,0.31918471289391853,0.27208648255361595
-0.13710039904212315,0.6739656334002883,-0.1275779522591728,-0.0371286004553876,-0.1598533840130027,0.3186794851434995,-0.14328285310555294,0.27493230769566507
-0.09099649875788149,-0.03687989517906231,0.15524913671981677,-0.25883312007739007,0.5171793120583944,-0.04907277052701292,0.021216559471857924,-0.2592104687302612
-0.10723502584421316,0.07570562141726192,0.020815266204093505,-0.0030019686528863776,0.28474422370563085,0.2547060182675436,0.006809287480465873,-0.11446598639865896
-0.06545759855096905,-0.010633622810227256,0.12972169713078097,-0.2385029452955113,0.17903258524606294,-0.2552266487822421,0.15889100610827583,-0.129326270405987
-0.11345309482941973,-0.00506485567878253,-0.10783585817340004,-0.057954496180603075,-0.13803129497257974,-0.2747245114197435,0.7008882954247332,-0.13893243505970354
0.2768177396990342,-0.17361744283222194,-0.07908281122846847,-0.07258012720504128,0.23657124867088825,0.21131111692150614,0.24065950326079485,-0.15789445073839634
-0.06277782838267354,0.35180454752106793,0.2369424325495301,-0.0249271182209007,-0.06402467087918248,-0.031126096883955214,-0.12646949195853568,-0.0040846273380163445
0.3453444519074023,0.5808204038791981,0.2757565285581019,-0.010059476515065773,-0.06736098975505056,-0.08782733648633337,0.31850513383631485,-0.062825884529378
0.10160882440877336,-0.23292140847923273,-0.23879638059286792,0.46745561209552455,0.2914377980175944,-0.24714453191899868,0.0062323938334596235,0.011432291734270912
-0.17697059515532818,-0.2009665358461331,0.2833892159966257,-0.2555745120030697,-0.3368844953145673,-0.04148253576531871,-0.1156492410704657,-0.13664666693380356
0.246038561518138,-0.08639119957080886,-0.17985762972338037,-0.20473552554103522,-0.15738881516690617,0.29427543222914904,-0.060949993902641116,-0.07731147757454193
0.18246978280381182,-0.05146692865476819,-0.059682635698920905,-0.2145137404662826,0.021378567075336294,-0.021607091343468193,-0.1522993304480677,-0.16443760405386454
-0.07885663946914002,0.07787761022265136,-0.24841054395343895,-0.17657723774666484,-0.0004631261548829202,0.5303904799619614,-0.2416390923422729,-0.07160733321083604
-0.0005023347288762164,-0.006766364950088144,-0.025559412861807608,0.11816283445243869,0.23677942718672002,0.056047475721587116,-0.12470983003147568,-0.089777421288202
-0.03485618910859808,0.23694932313458494,0.4691617535474877,-0.2880530249340715,-0.06711855485983666,0.32224183538096624,-0.29316653855904407,-0.21912058072313703
0.4761454047307807,0.16716632743999615,0.25905189628535236,0.10949309507897428,0.08871896243329615,0.16978346365363783,0.47579211889508466,-0.1924875053620918
-0.08004562385583423,0.06930473510977822,-0.43636216483036117,0.18594376219788544,-0.16285508820388106,0.5250133659038206,0.3268044845193544,0.27461486994968776
0.3799812030624796,-0.05482096825841967,-0.029878347094918233,-0.06219765288385662,-0.06193149593670946,-0.06667136418859394,-0.11303976875188823,-0.15925295195503836
-0.13810702229805494,0.027768248685747524,0.10909678518106583,-0.1278359659060279,-0.24386236473996337,0.4070572551150078,0.1272865278972388,-0.025456439683311835
-0.06250598821724507,-0.003107505620207923,0.18732888965567243,0.1982717232533617,0.16156509522227824,0.4365732078102532,-0.010189923828613247,0.16033141727068043
-0.11699015424715892,0.017806177572446655,0.005687532656936445,-0.189434650678224,-0.19111307425003285,-0.27102618149693736,0.4174078906668359,0.02835896582541257
-0.05046687446609574,0.16716359051575788,-0.07955933317689502,0.10184491040437357,0.005212876979793016,0.1358299236865541,0.01166881007753473,0.04386640621117724
0.23178116803218465,-0.009211388837637946,0.3928093829196538,-0.2954408270804065,-0.18221918311913987,-0.018378093694529668,9.304723855516062e-05,0.014191561043582736
0.11038768550308682,-0.2076357458012888,-0.007614919158468042,-0.09581817850577551,-0.03811040360627212,-0.029798529075504093,-0.051686042284310604,-0.05401676776588823
-0.27663572287013066,0.34590989171615605,-0.17386811586838255,-0.19535187555864153,-0.09440809443378564,-0.19019464966822286,-0.15755243670595456,0.09054213306456205
0.22204110338514613,-0.1324974878366797,0.0402623857794357,0.07820157655604003,-0.2605085238409592,0.21732783587213472,0.3173142066255218,0.13892049356896646
0.1083779110189769,-0.21790180533448056,0.013199969393490302,0.3220072494379716,0.10765814395459923,0.02619761886618288,-0.20142670999036272,0.5746312873573022
-0.05869943897657809,-0.22193424914367238,0.14141398555678053,0.13560508723866005,0.09043113505364517,-0.23490581833218827,-0.040135172867182406,-0.1998043154317556
0.06840567205451402,0.5643230783684299,-0.24300136952803386,-0.01748951400211128,0.05324768358124156,0.8329693809845264,0.3230279691051608,-0.18017860905455582
-0.07340094548096995,0.3307688203667858,-0.15894217273730304,-0.12602510869283254,-0.1381062603576464,0.12220439275043601,-0.08047107249998879,0.015262180197492273
0.15603936811717917,-0.1746788768478429,0.08015333040576327,-0.11655758111509434,0.10714584029190091,0.24090598977354138,0.04525542705660662,0.2619247624107377
0.49854846880489173,-0.007641294306640234,-0.20750396737575075,-0.20964132325712026,-0.11827014932979132,0.28708532274033166,0.14022126535073326,0.09133659810312186
-0.23189215004965563,-0.2565861703070458,-0.05632339958099736,-0.11504601867810739,-0.14031984933364317,0.5949135116237463,-0.21203471222166767,-0.20330966165213799
0.06955100482505183,-0.173824129092858,-0.07385539100055383,0.30058376857214986,0.054459369063848295,0.4437295916094389,0.04278284383630991,0.0013794332777241208
0.0934938347824969,0.09832568438034917,-0.14256898645230315,-0.1037772415177251,0.03322095371639053,0.40698973242318054,-0.04841714710483064,0.4239846151049668
-0.14095473501413294,-0.40038304138074265,-0.001727762118082593,-0.03900071730014586,-0.13305800431276776,0.5370161688238871,0.32618706890654736,0.18933537913686302
0.15638494639232475,0.07036824138303555,0.1421192770968735,-0.22873523693668782,0.16259919582205912,-0.00632992679271694,-0.28657461113435506,0.36299040590910814
-0.11264731793570293,-0.02571236957024329,-0.11029456340530835,0.16657338274534178,-0.0007433031048077118,0.27588776937057863,0.14928375473168132,0.05101662653443448
-0.0476645455981098,-0.011827085576972762,-0.26497905970833424,-0.31053953403706347,0.09594137508380221,0.29560867715366373,-0.06969171436739333,0.26410236604811294
-0.34102731323178614,-0.2800629034278936,-0.2189179911276926,-0.19118276534781783,0.3558309691129467,0.024086068022388163,-0.061326366909111835,0.4026347421831076
0.21377135252113919,-0.16568117669933316,-0.1482229076929332,-0.0723221044637061,0.19489702296801512,-0.0017275233648481603,-0.2024770846206485,-0.21833787541219166
0.06930248490535844,0.17032512285064264,0.47637359858800166,0.06559401098399811,0.8486629304060329,0.33320207181809275,0.17428571957092975,0.14221559309465945
-0.04759839353491265,-0.008587457950918462,-0.07248752304408174,-0.01722012935614889,0.27239497279621017,-0.19805678175435648,0.3038430761000944,0.1861432911160929
0.2621519699595979,0.10693372682401948,-0.2314798534134661,0.0231446942235103,0.10425729220261665,0.7468913930443142,0.4327408814528031,-0.12313192625018862
-0.26238290377127904,0.0822298022546588,0.15129500265795273,-0.2087643541581104,0.1550078535471052,-0.1942537392715175,-0.0986928318791701,-0.07257159552087782
-0.06371387976050844,0.3617666159962827,-0.2937386221130893,-0.2577205035927569,-0.1062615646896164,-0.2034877987062378,0.4506285198580354,-0.1594373879000487
0.13595020347841963,0.06167387386260844,-0.3143155575063102,0.006188158276324185,-0.16509978143460674,0.06241132279190023,-0.00863462123184476,-0.176770946478149
0.10150784134937256,-0.24217505089174923,0.21216431055502957,-0.05257228034969788,0.03986131110421849,0.4397979178055992,0.00868137615126878,0.18092363079157256
-0.2736664013552822,0.15017681349008905,0.12655694567570916,0.03840025168217154,0.4109329591708706,0.043369164686641835,-0.22962063273270536,-0.08866629765399829
-0.16386773939132357,0.21280412705359225,-0.02836993924619636,0.09346019894752827,0.38306883389782065,0.1920406577410754,-0.25873889558021346,0.2195189612118097
-0.0043946775955975015,-0.2209889631494272,-0.22813020293649638,0.17428262470268033,-0.030716938684070397,0.5443465534348836,-0.14245405542228345,-0.20798009876725004
0.8056622316131676,0.05371807508551572,0.08657451106166629,-0.11476098187525895,-0.02111350559567443,-0.050007737705118266,-0.014336108866503564,-0.38044468686320154
0.06643352774163942,-0.09851833937067003,-0.3254588610244139,-0.09060594345334025,-0.251001406391443,0.13812085219616474,-0.05333665792580239,0.08146693141447724
-0.08835438860814028,0.05423833689985885,-0.11451489662055683,-0.015126197738474553,0.1475963168490357,0.36411921983844,0.5256818020107442,0.2587557318500233
-0.16671013266565088,0.04388970983930537,-0.14097602486473224,0.2593295175732938,0.3822961166379355,-0.048109473223522575,0.36121539716526946,-0.16160929487858303
-0.1738427226335279,-0.09537288647792672,0.11979698497079226,-0.21206608239445165,-0.2806099535921218,-0.062305138186396755,-0.2442957374999499,-0.21810380911930258
0.14767231704973732,-0.11901701162157975,-0.10483045320487308,-0.18501871498322772,0.039448966961166045,-0.02018342845875616,-0.0492338116693337,0.04001980079428827
-0.056286518328551,0.0020216181188329324,-0.10432931438406692,0.18069155425127797,-0.041734467850200074,0.019900977276035556,-0.18368243693683278,-0.21787372759342655
0.06742388395758023,0.039522669716690065,-0.12577384767518196,0.09915358177977596,0.10181498722906937,0.7975028751279949,-0.2297340814345732,0.1789477597951759
0.2434607986703591,0.1549405659934576,-0.063686348028729,-0.02275802617769488,0.32350076419657536,0.10051958532622154,0.010779776928848413,0.05487445457179724
-0.20611257740993288,-0.12959017115820765,0.37095204024418493,0.1296111102738958,-0.1614361681722581,0.2696262542226897,-0.25749763128846215,0.1819029363509796
-0.06465084603204817,-0.14780771142566781,0.11329742959258728,-0.013019919452212488,-0.11327584435382561,-0.11280668856896993,0.022141913706236638,-0.022776356705949408
0.17070929478956706,0.13416532881713195,0.5496708345300211,0.26133231181886507,-0.26765497922152426,-0.0741578371753796,0.30031903936034887,-0.20166738555226787
-0.15378570687541931,-0.09466411915006005,0.12330927363559743,-0.03281128530645523,-0.08275294673838383,0.8711683294918204,0.5797676990070499,-0.14622221970662821
0.03834576446974178,-0.010274244029298964,0.4023249176473963,0.6641000020327188,0.16542970254053843,0.1428778957981194,0.6609811247268182,0.5796529688160471
-0.04390785262673573,-0.07206540047229142,0.1837573928184448,-0.08537971348649159,-0.39284878141430823,-0.21741225947094733,0.24385360914219334,-0.062327336323345084
-0.014058531678510254,0.09561495048995054,-0.09912752891365809,-0.07029291659278719,0.128699642748062,0.39527767469705755,-0.08532931010173968,0.25490477084740965
0.1344837733297517,-0.08673413513730925,0.14635647534752066,-0.0730438450302783,-0.14674033379710347,0.216569282732222,0.491277753467694,-0.11501678370858931
-0.04651935371266709,-0.02147460538665963,-0.2437147854775366,0.24136200316219553,0.22909713000441817,0.21903596721942725,0.0495411915433627,0.6910453421048807
-0.14218791645056353,0.27356529482151254,0.21297262500032899,-0.02541725189107663,0.08535996840316203,-0.17990591273704298,-0.12606470622716093,-0.21228163625239274
0.35333708355138704,-0.04115373007260327,-0.1276612222517935,0.2549276356489162,-0.15210973570851186,0.7854639380491069,-0.10256940707588369,0.16061139496577173
-0.06921794324772297,0.15173300299651923,0.41109242030840715,-0.10442328323020877,-0.2581136233141059,0.3338174066996563,-0.023025543167541004,-0.2125913877181047
-0.04359368131236557,-0.3225194104295276,-0.18251122909809248,-0.029007759195745594,0.1413435928825947,0.07774819664947527,-0.3430648517389573,0.43558371627388387
0.04606805466128279,0.02249845130192283,0.17979357746019295,0.3168972668680572,-0.26248380623214385,-0.1560583543014255,0.11986916213048361,-0.0018157861450657786
-0.07493167954653691,0.05686935818719262,-0.055867189300699185,0.14001231957968713,-7.523693940944542e-05,-0.2358634457192384,-0.25477606270565295,0.4691485685672747
0.4839914992257577,-0.030665458604979524,0.21798099497556891,0.1192859717856167,0.03916793976962191,0.22765419717011687,-0.13264097163419453,-0.18810878494466446
-0.22834729110920693,-0.23128272981682255,-0.025878823087946052,-0.1855598517286894,-0.15603782037657588,-0.007540191132010293,-0.20737208346462976,-0.09143250452593071
-0.08913364440841484,-0.1864101920295521,0.028371544678059378,0.18876311140112684,0.5550034779962452,-0.19936268936785448,-0.011362508525667961,0.12490547490284087
0.475930565360412,-0.00264638625042829,0.11905742474994024,-0.07064871548895586,0.010498833835838245,0.1921719236348664,-0.17923608128308638,-0.07168830275093252
-0.3036365969411099,-0.14188452831521908,0.3897704663435616,0.34279260871450823,-0.07612368839293254,-0.20569792410502047,0.6253189793614824,-0.07767670586369135
-0.1551651495233605,-0.06513440619870942,-0.38622807493081757,-0.3172817845425899,-0.16482520003512424,0.06103459225813927,-0.25244246593873965,-0.23138873062427445
-0.09234354331998937,-0.22278819428136148,0.37498759717537383,0.3111455254436932,0.2859419878246553,-0.08478235171142942,0.03808177697922031,-0.12463901949531289
0.06090433565351459,0.2912890273984891,0.06408374447615747,0.13584546149349772,-0.16623198805356096,0.1003234778052425,0.05580525241768261,-0.10286297793552768
0.043986430748934977,-0.07496276145676467,-0.09314578431637852,-0.07877363027073797,0.14728091624361708,0.31050079988772306,0.13527290464687858,-0.22192330792373238
0.543026995319014,0.08300069368793693,0.015656324228226326,0.34424585683991804,0.18843845166076828,0.1017266968703865,0.5282623398147963,-0.22085958163919947
-0.22386351286976577,0.012375889131932577,-0.19275134220492995,-0.0914136899116309,-0.17925613917981456,0.017878765856219503,0.19655952124459808,0.001226433627259521
-0.06999108381072996,-0.31784870983311536,0.1222764591032427,-0.17897532661870547,0.406713245968489,0.8091012183496616,-0.14997395845001307,-0.10285329419452528
-0.17397218757813673,0.1073826107319579,0.26273222082336734,-0.07423278645791026,-0.24633330470391362,0.015004054346142506,0.09615638997867543,-0.23697469784415606
-0.10373484421712992,-0.03720548535553406,-0.2692648377884501,-0.08199224820666424,-0.14109340218497374,0.18126985404227913,0.21011911953060033,0.15070093891635356
-0.024754356809511435,-0.15853697351340895,0.10942452539199507,-0.0808053007556686,-0.2867836423945174,-0.24315992750357446,-0.01718726737826233,-0.22570801566152932
-0.020084714235501133,0.4612666436927687,-0.1703372047598961,0.06498321022837548,-0.24763926163683223,-0.07073942707332015,0.055159967308753985,0.05265786324649841
-0.03710016803999837,-0.13253105809065246,0.08207249890208654,-0.23668281156539261,0.11310783894975379,0.24022677201610937,-0.26016902725816904,-0.1518833220158111
-0.1529650891613234,-0.007924910851771758,-0.14459887980770214,0.3269617152229314,0.05598998640600455,0.3406992905524733,0.05565037759669119,0.003014780833177695
-0.3186820711623006,-0.029186918003400703,0.030853830171111984,-0.16354389159565183,-0.12367477605380618,-0.02025322256011683,-0.09648144048306082,-0.36547645916450733
0.024293089100263555,-0.02987000838837395,0.12406132416324378,0.09607034287405061,-0.004586225489701216,0.20695029064665144,-0.20216531408688923,0.16903470805450146
-0.23983973988759122,0.1014803337594821,0.5605305796076563,-0.27396415944421415,-0.23289114005145894,0.47369431729764794,-0.18147228375502733,-0.16323533100544269
0.0030555689228150516,0.27262519909702454,0.09512303263164723,-0.006403275785636257,-0.035329757699294896,0.569714808683115,0.19999678136370147,-0.09799446972506212
-0.12597278473393747,-0.2342893431558006,-0.013876246071173059,-0.1788177639822967,-0.08481505342102541,0.28887431508968736,-0.1294820471846785,-0.18464465244214837
-0.2875380823719923,0.17280763532771765,0.19382802049502745,0.39445395887765083,-0.018146678481983758,0.8136652410101094,0.03084440100483492,-0.08999961316479513
-0.1748854173534361,-0.35982965041491105,-0.20713084373207397,-0.09294047429739188,-0.011322360577578211,-0.04365763394712174,0.12829155346070883,0.08394002615040227
0.04333537833885033,0.5084011057935539,-0.20626810236808038,-0.028781544896841385,0.401384008542397,0.23575274745349986,-0.10488663793133518,-0.2159336695282955
-0.13383629938718877,0.22222174735691486,-0.07226181523076855,-0.1921013014727746,0.009369377123544083,-0.05888430112051535,-0.023504925909529635,0.03484940980246025
0.036515027978724836,0.5851118424924637,0.16765352560833507,0.13985291638945707,-0.3395171610172722,0.047012197811354794,-0.219706109015036,0.36926863466793536
-0.14401435800308574,-0.21347346581471002,0.09634186891007102,0.03279382435820105,0.17046452255496947,0.6776465475323878,0.4357061190885465,-0.0953154930511222
-0.036139334746673274,0.16794499236146715,-0.05820756480420375,-0.09057718937792311,0.35312082624434515,0.4916210560448447,-0.21095483379448748,0.1615437006807132
0.3063833108422962,0.18376509288713783,-0.1070295271778519,-0.0392449030084693,-0.04611787277340851,0.29854539334232166,-0.13271372285166944,-0.11131170299201347
